seq_id	alignment_start alignment_end envelope_start envelope_end hmm_acc hmm_name type hmm_start hmm_end hmm_length bit_score E-value significance clan
BGIBMGA013045	        20    163     18    164 PF00109.25  ketoacyl-synt     Domain   105   252   253    155.0   2.4e-45   1 CL0046   
BGIBMGA013046	        19    130     19    130 PF16197.4   KAsynt_C_assoc    Family     1   112   112    114.8   2.5e-33   1 CL0046   
BGIBMGA013046	       156    472    156    473 PF00698.20  Acyl_transf_1     Domain     1   318   319    255.0   1.1e-75   1 CL0323   
BGIBMGA013135	         4     66      4     66 PF00226.30  DnaJ              Domain     1    63    63     66.9   1.2e-18   1 CL0392   
BGIBMGA013135	       139    298    136    298 PF01556.17  DnaJ_C            Domain     4   148   148    102.9   1.5e-29   1 No_clan  
BMORCPR35	            37    112     37    112 PF00379.22  Chitin_bind_4     Family     1    53    53     65.3   4.8e-18   1 No_clan  
BMORCPR36	           211    266    211    266 PF00379.22  Chitin_bind_4     Family     1    53    53     42.6     6e-11   1 No_clan  
BMORCPR37	            43    101     43    101 PF00379.22  Chitin_bind_4     Family     1    53    53     57.5   1.4e-15   1 No_clan  
BMORCPR39	            75    132     75    132 PF00379.22  Chitin_bind_4     Family     1    53    53     52.9   3.6e-14   1 No_clan  
BMORCPR42	            68    122     68    122 PF00379.22  Chitin_bind_4     Family     1    53    53     56.4   2.9e-15   1 No_clan  
BMORCPR43	            40     95     40     95 PF00379.22  Chitin_bind_4     Family     1    53    53     51.6     9e-14   1 No_clan  
BMORCPR44	            40     94     40     94 PF00379.22  Chitin_bind_4     Family     1    53    53     56.1   3.7e-15   1 No_clan  
CLIPA12	             120    362    117    362 PF00089.25  Trypsin           Domain     5   221   221    153.5   6.7e-45   1 CL0124   
CLIPA14	             170    236    165    245 PF00089.25  Trypsin           Domain     7    64   221     37.6   1.9e-09   1 CL0124   
CLIPA14	           170    281    165    281 PF00089.25  Trypsin           Domain     7   107   221     68.4   7.2e-19   1 CL0124   
CLIPA1	              159    403    156    403 PF00089.25  Trypsin           Domain     5   221   221    143.2   9.1e-42   1 CL0124   
CLIPA2	              241    483    238    483 PF00089.25  Trypsin           Domain     4   221   221    148.5   2.2e-43   1 CL0124   
CLIPA5	              136    377    131    377 PF00089.25  Trypsin           Domain     7   221   221    174.8   2.1e-51   1 CL0124   
CLIPA6	              169    411    166    411 PF00089.25  Trypsin           Domain     5   221   221    182.2   1.1e-53   1 CL0124   
CLIPA7	              565    804    561    804 PF00089.25  Trypsin           Domain     7   221   221    170.4   4.5e-50   1 CL0124   
CLIPB10	              23     75     23     75 PF12032.7   CLIP              Domain     1    55    55     41.8     9e-11   1 No_clan  
CLIPB10	             110    356    110    356 PF00089.25  Trypsin           Domain     1   221   221    176.1   8.4e-52   1 CL0124   
CLIPB12	             116    335    111    335 PF00089.25  Trypsin           Domain     8   221   221     84.1   1.1e-23   1 CL0124   
CLIPB18	             117    353    115    353 PF00089.25  Trypsin           Domain     4   221   221    168.4   1.9e-49   1 CL0124   
CLIPB19	              27     82     27     82 PF12032.7   CLIP              Domain     1    55    55     51.2   1.1e-13   1 No_clan  
CLIPB19	             103    355    102    355 PF00089.25  Trypsin           Domain     2   221   221    138.2   3.3e-40   1 CL0124   
CLIPB19	            36     89     36     89 PF12032.7   CLIP              Domain     1    55    55     52.0   5.8e-14   1 No_clan  
CLIPB19	           115    361    114    361 PF00089.25  Trypsin           Domain     2   221   221    119.8   1.3e-34   1 CL0124   
CLIPB1	               30     82     30     82 PF12032.7   CLIP              Domain     1    55    55     46.7   2.6e-12   1 No_clan  
CLIPB1	              112    366    112    366 PF00089.25  Trypsin           Domain     1   221   221    184.2   2.7e-54   1 CL0124   
CLIPB1	             32     85     32     85 PF12032.7   CLIP              Domain     1    55    55     50.8   1.4e-13   1 No_clan  
CLIPB1	            115    367    115    367 PF00089.25  Trypsin           Domain     1   221   221    178.5   1.5e-52   1 CL0124   
CLIPB2	               26     78     26     78 PF12032.7   CLIP              Domain     1    55    55     51.1   1.1e-13   1 No_clan  
CLIPB2	              103    350    103    350 PF00089.25  Trypsin           Domain     1   221   221    179.2     9e-53   1 CL0124   
CLIPB32	              24     76     24     76 PF12032.7   CLIP              Domain     1    55    55     38.2   1.2e-09   1 No_clan  
CLIPB32	              98    341     94    341 PF00089.25  Trypsin           Domain     6   221   221    147.9   3.4e-43   1 CL0124   
CLIPB35	              33     86     33     86 PF12032.7   CLIP              Domain     1    55    55     53.5   1.9e-14   1 No_clan  
CLIPB35	             108    357    108    357 PF00089.25  Trypsin           Domain     1   221   221    176.8   4.9e-52   1 CL0124   
CLIPB3	               37     89     37     89 PF12032.7   CLIP              Domain     1    55    55     44.9   9.7e-12   1 No_clan  
CLIPB3	              113    360    113    360 PF00089.25  Trypsin           Domain     1   221   221    182.4   9.3e-54   1 CL0124   
CLIPB4	               31     83     31     83 PF12032.7   CLIP              Domain     1    55    55     48.6   6.7e-13   1 No_clan  
CLIPB4	              108    355    108    355 PF00089.25  Trypsin           Domain     1   221   221    187.7   2.3e-55   1 CL0124   
CLIPD6	               25     80     25     80 PF12032.7   CLIP              Domain     1    55    55     35.9     6e-09   1 No_clan  
CLIPD6	              114    166    114    166 PF12032.7   CLIP              Domain     1    55    55     34.1   2.3e-08   1 No_clan  
CLIPD6	              233    476    233    476 PF00089.25  Trypsin           Domain     1   221   221    193.1   5.2e-57   1 CL0124   
CLIPE2	               93    215     74    252 PF00089.25  Trypsin           Domain    23   132   221     61.2   1.1e-16   1 CL0124   
CLIPE7	              188    413    183    413 PF00089.25  Trypsin           Domain     9   221   221    115.7   2.5e-33   1 CL0124   
CPR18	                42    100     42    100 PF00379.22  Chitin_bind_4     Family     1    53    53     53.4   2.6e-14   1 No_clan  
CPR21	                42     97     42     97 PF00379.22  Chitin_bind_4     Family     1    53    53     60.2   1.9e-16   1 No_clan  
CPR22	                40     95     40     95 PF00379.22  Chitin_bind_4     Family     1    53    53     60.9   1.1e-16   1 No_clan  
CPR41	               175    230    175    230 PF00379.22  Chitin_bind_4     Family     1    53    53     61.0   1.1e-16   1 No_clan  
CTR1_ANOGA	           33    250     33    250 PF00089.25  Trypsin           Domain     1   221   221    195.8   7.9e-58   1 CL0124   
Dana_GF10911	         12     82     12     84 PF07776.14  zf-AD             Domain     1    74    76     41.3   1.3e-10   1 CL0361   
Dana_GF10911	        371    393    371    394 PF13894.5   zf-C2H2_4         Domain     1    23    24     20.2   0.00064   1 CL0361   
Dana_GF10911	        400    422    400    422 PF00096.25  zf-C2H2           Domain     1    23    23     20.0   0.00063   1 CL0361   
Dana_GF10911	        691    713    691    713 PF00096.25  zf-C2H2           Domain     1    23    23     23.8   3.9e-05   1 CL0361   
Dana_GF10912	         12     82     12     84 PF07776.14  zf-AD             Domain     1    74    76     41.3   1.3e-10   1 CL0361   
Dana_GF10912	        348    370    348    371 PF13894.5   zf-C2H2_4         Domain     1    23    24     19.4    0.0012   1 CL0361   
Dana_GF10912	        377    399    377    399 PF00096.25  zf-C2H2           Domain     1    23    23     15.6     0.015   1 CL0361   
Dana_GF10912	        491    514    491    515 PF13912.5   zf-C2H2_6         Domain     3    26    27     19.2   0.00084   1 CL0361   
Dana_GF10912	        588    611    588    611 PF00096.25  zf-C2H2           Domain     1    23    23     17.5    0.0039   1 CL0361   
Dana_GF10912	        645    668    644    670 PF13912.5   zf-C2H2_6         Domain     2    25    27     23.1   4.8e-05   1 CL0361   
Dana_GF11557	          9    363      8    364 PF08395.11  7tm_7             Family     2   370   371    155.9   1.6e-45   1 CL0176   
Dana_GF11558	          7    162      1    164 PF08395.11  7tm_7             Family   208   369   371     86.4   2.1e-24   1 CL0176   
Dana_GF12681	          8    218      8    218 PF00335.19  Tetraspannin      Family     1   231   231    157.5     4e-46   1 CL0347   
Dana_GF12682	          8    216      8    217 PF00335.19  Tetraspannin      Family     1   230   231    144.5   3.9e-42   1 CL0347   
Dana_GF13320	         40    343     38    343 PF08395.11  7tm_7             Family    77   371   371    137.4   6.3e-40   1 CL0176   
Dana_GF13321	          9    392      9    392 PF08395.11  7tm_7             Family     1   371   371    175.8   1.3e-51   1 CL0176   
Dana_GF13738	        101    428    100    482 PF01496.18  V_ATPase_I        Family     2   335   812    141.9   1.8e-41   1 No_clan  
Dana_GF13738	        517   1024    503   1024 PF01496.18  V_ATPase_I        Family   332   812   812    654.4  1.9e-196   1 No_clan  
Dana_GF14554	         17    190     16    190 PF13903.5   Claudin_2         Family     2   193   193    152.9   8.1e-45   1 CL0375   
Dana_GF15086	        184    627    153    635 PF08385.11  DHC_N1            Family    95   555   562     91.7   4.1e-26   1 No_clan  
Dana_GF15086	       1072   1479   1071   1479 PF08393.12  DHC_N2            Family     2   402   402    295.7   5.4e-88   1 No_clan  
Dana_GF15086	       1623   1854   1623   1855 PF12774.6   AAA_6             Domain     1   229   231    231.0   1.4e-68   1 CL0023   
Dana_GF15086	       1950   2084   1949   2084 PF07728.13  AAA_5             Domain     2   138   138     63.3   2.2e-17   1 CL0023   
Dana_GF15086	       2571   2765   2565   2775 PF12780.6   AAA_8             Domain    13   210   268     28.0   1.1e-06   1 CL0023   
Dana_GF15086	       2828   3160   2827   3165 PF12777.6   MT                Domain     2   338   344     95.1   3.8e-27   1 No_clan  
Dana_GF15086	       3186   3411   3184   3413 PF12781.6   AAA_9             Domain     3   218   220    157.8     2e-46   1 CL0023   
Dana_GF15086	       3550   4232   3541   4233 PF03028.14  Dynein_heavy      Domain    10   702   703    280.2     3e-83   1 CL0023   
Dana_GF15608	        171    186    171    187 PF02363.18  C_tripleX         Repeat     1    15    17      7.6       4.8   1 No_clan  
Dana_GF15608	        207    215    205    218 PF02363.18  C_tripleX         Repeat     3    11    17      7.6       4.7   1 No_clan  
Dana_GF15608	        245    259    245    260 PF02363.18  C_tripleX         Repeat     3    16    17     12.6      0.12   1 No_clan  
Dana_GF15608	        277    293    277    294 PF02363.18  C_tripleX         Repeat     1    16    17     10.1      0.73   1 No_clan  
Dana_GF15608	        344    353    343    360 PF02363.18  C_tripleX         Repeat     2    11    17      1.0     6e+02   1 No_clan  
Dana_GF15608	        639    654    637    654 PF02363.18  C_tripleX         Repeat     3    17    17     11.2      0.33   1 No_clan  
Dana_GF15608	        671    686    670    687 PF02363.18  C_tripleX         Repeat     2    16    17      6.7       9.5   1 No_clan  
Dana_GF15608	        706    722    705    722 PF02363.18  C_tripleX         Repeat     2    17    17     19.7   0.00065   1 No_clan  
Dana_GF15608	        739    754    738    754 PF02363.18  C_tripleX         Repeat     2    17    17      9.6       1.1   1 No_clan  
Dana_GF15608	        770    785    769    785 PF02363.18  C_tripleX         Repeat     2    16    17      5.7        19   1 No_clan  
Dana_GF15608	        804    819    803    820 PF02363.18  C_tripleX         Repeat     2    16    17      8.0       3.7   1 No_clan  
Dana_GF15608	        838    855    838    855 PF02363.18  C_tripleX         Repeat     1    17    17     12.6      0.12   1 No_clan  
Dana_GF15680	        202    377    202    381 PF00535.25  Glycos_transf_2   Family     1   166   170     98.2   4.2e-28   1 CL0110   
Dana_GF15680	        512    624    507    624 PF00652.21  Ricin_B_lectin    Domain     6   127   127     85.1   4.1e-24   1 CL0066   
Dana_GF16530	          8     42      7     43 PF03020.14  LEM               Domain     3    37    40     21.3   0.00013   1 CL0306   
Dana_GF16633	          9     78      9     79 PF07776.14  zf-AD             Domain     1    75    76     46.8   2.3e-12   1 CL0361   
Dana_GF16633	        231    257    231    257 PF13912.5   zf-C2H2_6         Domain     1    27    27     22.2     9e-05   1 CL0361   
Dana_GF16633	        260    282    260    282 PF00096.25  zf-C2H2           Domain     1    23    23     25.3   1.3e-05   1 CL0361   
Dana_GF16633	        316    338    316    338 PF00096.25  zf-C2H2           Domain     1    23    23     19.4   0.00092   1 CL0361   
Dana_GF17291	         32    555     31    555 PF00135.27  COesterase        Domain     2   514   514    423.5  1.2e-126   1 CL0028   
Dana_GF17339	         11     85     11     88 PF07776.14  zf-AD             Domain     1    73    76     55.5   4.5e-15   1 CL0361   
Dana_GF17339	        281    304    280    306 PF13912.5   zf-C2H2_6         Domain     2    25    27     15.2     0.015   1 CL0361   
Dana_GF17339	        309    331    309    331 PF00096.25  zf-C2H2           Domain     1    23    23     24.1   3.1e-05   1 CL0361   
Dana_GF17339	        337    359    337    359 PF00096.25  zf-C2H2           Domain     1    23    23     16.5    0.0079   1 CL0361   
Dana_GF17339	        365    384    364    388 PF13912.5   zf-C2H2_6         Domain     2    21    27     18.1    0.0018   1 CL0361   
Dana_GF17339	        393    415    393    415 PF00096.25  zf-C2H2           Domain     1    23    23     18.2    0.0022   1 CL0361   
Dana_GF17339	      239    262    238    264 PF13912.5   zf-C2H2_6         Domain     2    25    27     15.4     0.013   1 CL0361   
Dana_GF17339	      267    289    267    289 PF00096.25  zf-C2H2           Domain     1    23    23     24.3   2.7e-05   1 CL0361   
Dana_GF17339	      295    317    295    317 PF00096.25  zf-C2H2           Domain     1    23    23     16.7     0.007   1 CL0361   
Dana_GF17339	      323    342    322    346 PF13912.5   zf-C2H2_6         Domain     2    21    27     18.3    0.0016   1 CL0361   
Dana_GF17339	      351    373    351    373 PF00096.25  zf-C2H2           Domain     1    23    23     18.4     0.002   1 CL0361   
Dana_GF17633	         12     79     11     81 PF07776.14  zf-AD             Domain     2    74    76     33.1   4.5e-08   1 CL0361   
Dana_GF17633	        192    214    192    214 PF00096.25  zf-C2H2           Domain     1    23    23     21.7   0.00018   1 CL0361   
Dana_GF17633	        248    270    248    271 PF13894.5   zf-C2H2_4         Domain     1    23    24     21.4   0.00027   1 CL0361   
Dana_GF18166	          9     81      8     82 PF07776.14  zf-AD             Domain     2    75    76     43.8     2e-11   1 CL0361   
Dana_GF18166	        176    198    176    198 PF00096.25  zf-C2H2           Domain     1    23    23     20.6   0.00039   1 CL0361   
Dana_GF18166	        203    226    203    226 PF00096.25  zf-C2H2           Domain     1    23    23     23.7     4e-05   1 CL0361   
Dana_GF18168	          4     72      4     76 PF07776.14  zf-AD             Domain     1    72    76     45.8   4.8e-12   1 CL0361   
Dana_GF18168	        206    228    206    228 PF00096.25  zf-C2H2           Domain     1    23    23     21.4   0.00022   1 CL0361   
Dana_GF18168	        322    346    322    346 PF12874.6   zf-met            Domain     1    25    25     30.6   2.8e-07   1 CL0361   
Dana_GF18186	          5     77      5     78 PF07776.14  zf-AD             Domain     1    74    76     40.8   1.8e-10   1 CL0361   
Dana_GF18186	        285    307    285    307 PF00096.25  zf-C2H2           Domain     1    23    23     21.1   0.00027   1 CL0361   
Dana_GF18186	        313    337    313    337 PF12874.6   zf-met            Domain     1    25    25     40.8   1.8e-10   1 CL0361   
Dana_GF18223	          3    151      1    151 PF15952.4   ESM4              Family     9   176   176    108.0   6.5e-31   1 No_clan  
Dana_GF18248	          8    128      8    131 PF02318.15  FYVE_2            Family     1   115   118     28.4   1.4e-06   1 CL0390   
Dana_GF18248	        792    872    782    878 PF00595.23  PDZ               Domain    12    76    82     29.3   7.8e-07   1 CL0466   
Dana_GF18248	       1120   1225   1119   1227 PF00168.29  C2                Domain     2   101   103     50.8   1.5e-13   1 CL0154   
Dana_GF18482	         50     91     50     91 PF13414.5   TPR_11            Repeat     1    42    42     27.5   1.6e-06   1 CL0020   
Dana_GF18482	        115    144    112    144 PF13181.5   TPR_8             Repeat     5    34    34     14.8     0.023   1 CL0020   
Dana_GF18482	        226    258    225    258 PF13181.5   TPR_8             Repeat     2    34    34     15.6     0.013   1 CL0020   
Dana_GF18482	        342    375    342    375 PF13181.5   TPR_8             Repeat     1    34    34     14.9     0.021   1 CL0020   
Dana_GF18482	        396    460    396    460 PF00226.30  DnaJ              Domain     1    63    63     77.3   6.5e-22   1 CL0392   
Dana_GF19389	        623    647    620    647 PF07974.12  EGF_2             Domain     4    32    32     22.9   7.5e-05   1 CL0001   
Dana_GF19389	        654    679    649    679 PF07974.12  EGF_2             Domain     5    32    32     27.4     3e-06   1 CL0001   
Dana_GF19389	       2886   2963   2886   2963 PF15636.5   Tox-GHH           Family     1    78    78    102.4   8.6e-30   1 No_clan  
Dana_GF19389	      623    647    620    647 PF07974.12  EGF_2             Domain     4    32    32     22.9   7.5e-05   1 CL0001   
Dana_GF19389	      654    679    649    679 PF07974.12  EGF_2             Domain     5    32    32     27.4     3e-06   1 CL0001   
Dana_GF19389	     2895   2972   2895   2972 PF15636.5   Tox-GHH           Family     1    78    78    102.4   8.7e-30   1 No_clan  
Dana_GF19389	      976   1000    973   1000 PF07974.12  EGF_2             Domain     4    32    32     22.8   8.4e-05   1 CL0001   
Dana_GF19389	     1007   1032   1002   1032 PF07974.12  EGF_2             Domain     5    32    32     27.2   3.4e-06   1 CL0001   
Dana_GF19389	     3239   3316   3239   3316 PF15636.5   Tox-GHH           Family     1    78    78    102.2   9.8e-30   1 No_clan  
Dana_GF19389	      976   1000    973   1000 PF07974.12  EGF_2             Domain     4    32    32     22.8   8.4e-05   1 CL0001   
Dana_GF19389	     1007   1032   1002   1032 PF07974.12  EGF_2             Domain     5    32    32     27.2   3.4e-06   1 CL0001   
Dana_GF19389	     3248   3325   3248   3325 PF15636.5   Tox-GHH           Family     1    78    78    102.2   9.8e-30   1 No_clan  
Dana_GF19478	         30    525     30    527 PF00118.23  Cpn60_TCP1        Family     1   489   491    539.8  5.2e-162   1 No_clan  
Dana_GF20976	         61     98     60     98 PF00400.31  WD40              Repeat     2    38    38     28.7   1.5e-06   1 CL0186   
Dana_GF20976	        152    186    149    186 PF00400.31  WD40              Repeat     5    38    38     12.4      0.21   1 CL0186   
Dana_GF20976	        190    230    190    230 PF00400.31  WD40              Repeat     1    38    38     19.9   0.00093   1 CL0186   
Dana_GF20976	        236    272    234    272 PF00400.31  WD40              Repeat     3    38    38     33.9   3.5e-08   1 CL0186   
Dana_GF20976	        290    316    283    316 PF00400.31  WD40              Repeat    12    38    38     18.7    0.0022   1 CL0186   
Dana_GF20976	        326    357    320    357 PF00400.31  WD40              Repeat     7    37    38     31.3   2.3e-07   1 CL0186   
Dana_GF20978	         59     81     59     81 PF00096.25  zf-C2H2           Domain     1    23    23     17.7    0.0032   1 CL0361   
Dana_GF20978	        119    141    119    141 PF00096.25  zf-C2H2           Domain     1    23    23     18.4    0.0019   1 CL0361   
Dana_GF20979	         30    128     29    129 PF03165.15  MH1               Domain     2   102   103    127.7   1.6e-37   1 CL0263   
Dana_GF20979	        277    447    276    447 PF03166.13  MH2               Family     2   184   184    268.1   4.5e-80   1 CL0357   
Dana_GF21306	        209    486    208    489 PF01409.19  tRNA-synt_2d      Domain     2   241   245    300.5   8.1e-90   1 CL0040   
Dana_GF22482	        212    359    212    359 PF03031.17  NIF               Family     1   156   156    134.0   3.4e-39   1 CL0137   
Dana_GF23361	         37     83     37     83 PF00751.17  DM                Family     1    47    47     79.3   1.3e-22   1 No_clan  
Dana_GF23361	        378    414    378    414 PF03474.13  DMA               Domain     1    37    37     63.8     7e-18   1 CL0214   
Dana_GF23551	         29    101     29    101 PF02244.15  Propep_M14        Domain     1    73    73     65.7   3.3e-18   1 CL0570   
Dana_GF23551	        121    400    121    402 PF00246.23  Peptidase_M14     Domain     1   287   289    280.8   1.5e-83   1 CL0035   
Dana_Obp99b-2	        34    135     26    136 PF01395.21  PBP_GOBP          Domain    11   112   113     62.6   3.2e-17   1 No_clan  
Dana_Obp99b-3	        31    136     26    137 PF01395.21  PBP_GOBP          Domain     7   112   113     65.9     3e-18   1 No_clan  
Dere_GG11680	         37     83     37     83 PF00751.17  DM                Family     1    47    47     79.3   1.3e-22   1 No_clan  
Dere_GG11680	        381    417    381    417 PF03474.13  DMA               Domain     1    37    37     63.8     7e-18   1 CL0214   
Dere_GG12205	          1    152      1    152 PF15952.4   ESM4              Family     1   176   176    110.8   9.2e-32   1 No_clan  
Dere_GG13526	         22     88     22     89 PF02448.14  L71               Family     1    70    71     67.5   9.2e-19   1 No_clan  
Dere_GG14130	         34    547     31    556 PF00135.27  COesterase        Domain     4   505   514    420.0  1.4e-125   1 CL0028   
Dere_GG17565	         32    253     32    253 PF00089.25  Trypsin           Domain     1   221   221    163.0   8.5e-48   1 CL0124   
Dere_GG19691	        126    251    123    252 PF00853.18  Runt              Domain     4   129   130    225.4   1.1e-67   1 CL0073   
Dere_GG21208	         29    115     29    116 PF00031.20  Cystatin          Domain     1    91    92     43.2   3.3e-11   1 CL0121   
Dere_GG21229	         26    112     26    114 PF00031.20  Cystatin          Domain     1    91    92     41.6   1.1e-10   1 CL0121   
Dere_GG25051	        157    796    156    796 PF00135.27  COesterase        Domain     2   514   514    445.8  2.3e-133   1 CL0028   
Dere_GG25083	         12    517     11    529 PF00135.27  COesterase        Domain     2   498   514    337.8  1.2e-100   1 CL0028   
Dere_GG26310	         28     95     28     96 PF02448.14  L71               Family     1    70    71     50.6   1.8e-13   1 No_clan  
Dgri_GH10380	         48    226     48    226 PF15994.4   DUF4770           Family     1   182   182    191.5   1.5e-56   1 No_clan  
Dgri_GH10380	        571    719    571    719 PF15995.4   DUF4771           Family     1   160   160    164.4   2.3e-48   1 No_clan  
Dgri_GH11502	        517    692    517    693 PF13870.5   DUF4201           Family     1   176   177    175.3   8.4e-52   1 No_clan  
Dgri_GH12846	         25    137     24    137 PF00062.19  Lys               Domain     2   124   124    110.9   4.2e-32   1 CL0037   
Dgri_GH12861	        925   1245    924   1249 PF00928.20  Adap_comp_sub     Family     2   262   264    149.1   1.4e-43   1 CL0448   
Dgri_GH13063	        203    241    202    241 PF00400.31  WD40              Repeat     2    38    38     23.9     5e-05   1 CL0186   
Dgri_GH13063	        254    285    246    286 PF00400.31  WD40              Repeat     7    37    38     18.3     0.003   1 CL0186   
Dgri_GH13370	         14     60     14     61 PF14570.5   zf-RING_4         Domain     1    47    48     68.4     3e-19   1 CL0229   
Dgri_GH13370	        111    187    111    187 PF00076.21  RRM_1             Domain     1    70    70     23.6   3.2e-05   1 CL0221   
Dgri_GH13499	         50    361     50    361 PF00026.22  Asp               Family     1   315   315    320.6   1.1e-95   1 CL0129   
Dgri_GH14856	         30    252     30    252 PF00089.25  Trypsin           Domain     1   221   221    157.6   3.8e-46   1 CL0124   
Dgri_GH14981	         10    300      9    300 PF00069.24  Pkinase           Domain     2   264   264    128.0   3.9e-37   1 CL0016   
Dgri_GH15854	         89    173     89    173 PF06477.12  DUF1091           Domain     1    83    83     86.9   8.7e-25   1 CL0532   
Dgri_GH16335	        361    546    360    546 PF00621.19  RhoGEF            Domain     2   181   181    108.9   3.2e-31   1 No_clan  
Dgri_GH16804	          9    233      2    234 PF06585.10  JHBP              Family    18   239   240    184.2   2.1e-54   1 CL0648   
Dgri_GH17265	         42    100     42    112 PF06477.12  DUF1091           Domain     1    60    83     63.1   2.3e-17   1 CL0532   
Dgri_GH17266	          7     76      7     77 PF07776.14  zf-AD             Domain     1    75    76     45.0     9e-12   1 CL0361   
Dgri_GH17266	        192    214    192    214 PF00096.25  zf-C2H2           Domain     1    23    23     20.2   0.00053   1 CL0361   
Dgri_GH17266	        220    242    220    242 PF00096.25  zf-C2H2           Domain     1    23    23     19.7   0.00074   1 CL0361   
Dgri_GH17266	        248    271    247    273 PF13912.5   zf-C2H2_6         Domain     2    25    27     24.9   1.4e-05   1 CL0361   
Dgri_GH17266	        276    298    276    298 PF00096.25  zf-C2H2           Domain     1    23    23     17.1    0.0051   1 CL0361   
Dgri_GH17534	          1    154      1    156 PF07368.10  DUF1487           Family    57   213   215    162.2   1.1e-47   1 CL0099   
Dgri_GH17739	         43    504     35    514 PF00067.21  p450              Domain    10   454   463    253.5   3.3e-75   1 No_clan  
Dgri_GH17776	         20    127     20    128 PF00651.30  BTB               Domain     1   110   111     91.4   3.7e-26   1 CL0033   
Dgri_GH17776	        133    231    133    233 PF07707.14  BACK              Domain     1   100   103     53.8   1.6e-14   1 CL0033   
Dgri_GH17776	        375    419    367    420 PF01344.24  Kelch_1           Repeat     9    45    46     31.4   9.8e-08   1 CL0186   
Dgri_GH17776	        423    467    422    467 PF01344.24  Kelch_1           Repeat     2    46    46     40.6   1.3e-10   1 CL0186   
Dgri_GH17776	        469    514    469    517 PF01344.24  Kelch_1           Repeat     1    41    46     35.3   5.6e-09   1 CL0186   
Dgri_GH18314	         33    546     31    556 PF00135.27  COesterase        Domain     3   504   514    417.0  1.2e-124   1 CL0028   
Dgri_GH18418	         44    113     44    113 PF12032.7   CLIP              Domain     1    55    55     71.5   4.6e-20   1 No_clan  
Dgri_GH18418	        174    428    174    428 PF00089.25  Trypsin           Domain     1   221   221    156.9     6e-46   1 CL0124   
Dgri_GH18641	        112    743    112    744 PF00755.19  Carn_acyltransf   Family     1   583   584    588.4  1.5e-176   1 CL0149   
Dgri_GH18691	         98    329     84    330 PF01223.22  Endonuclease_NS   Domain    19   225   226     94.4     8e-27   1 CL0263   
Dgri_GH18692	         98    329     86    330 PF01223.22  Endonuclease_NS   Domain    19   225   226    105.2   3.9e-30   1 CL0263   
Dgri_GH19017	         10     32     10     32 PF00096.25  zf-C2H2           Domain     1    23    23     18.7    0.0016   1 CL0361   
Dgri_GH19017	         38     60     38     61 PF13894.5   zf-C2H2_4         Domain     1    23    24     26.0   9.3e-06   1 CL0361   
Dgri_GH19017	         66     86     66     90 PF12874.6   zf-met            Domain     1    21    25     22.7   8.3e-05   1 CL0361   
Dgri_GH19018	          1     71      1     73 PF07776.14  zf-AD             Domain     1    74    76     34.7   1.5e-08   1 CL0361   
Dgri_GH19018	        264    286    264    287 PF13894.5   zf-C2H2_4         Domain     1    23    24     21.1   0.00035   1 CL0361   
Dgri_GH19018	        292    314    292    314 PF00096.25  zf-C2H2           Domain     1    23    23     16.5     0.008   1 CL0361   
Dgri_GH19018	        320    342    320    342 PF00096.25  zf-C2H2           Domain     1    23    23     19.0    0.0013   1 CL0361   
Dgri_GH19018	        349    417    349    419 PF07776.14  zf-AD             Domain     3    74    76     23.1   5.8e-05   1 CL0361   
Dgri_GH19018	        594    616    594    617 PF13894.5   zf-C2H2_4         Domain     1    23    24     19.8   0.00087   1 CL0361   
Dgri_GH19018	        650    672    650    672 PF00096.25  zf-C2H2           Domain     1    23    23     17.2    0.0049   1 CL0361   
Dgri_GH19018	        678    699    678    702 PF12874.6   zf-met            Domain     1    22    25     22.0   0.00014   1 CL0361   
Dgri_GH19153	         28     57     28     57 PF00272.18  Cecropin          Family     1    30    30     42.2   4.1e-11   1 No_clan  
Dgri_GH19155	         30     48     24     57 PF00272.18  Cecropin          Family     3    21    30     28.0   1.1e-06   1 No_clan  
Dgri_GH19262	        183    242    182    243 PF00135.27  COesterase        Domain     2    59   514     53.9   1.3e-14   1 CL0028   
Dgri_GH19264	         34    512     26    512 PF00135.27  COesterase        Domain   102   514   514    330.5   1.9e-98   1 CL0028   
Dgri_GH19265	          7    536      5    536 PF00135.27  COesterase        Domain     3   514   514    359.1  4.2e-107   1 CL0028   
Dgri_GH19509	          9     77      9     80 PF07776.14  zf-AD             Domain     1    73    76     44.4   1.3e-11   1 CL0361   
Dgri_GH19509	        282    304    282    304 PF00096.25  zf-C2H2           Domain     1    23    23     22.1   0.00013   1 CL0361   
Dgri_GH19509	        310    332    310    332 PF00096.25  zf-C2H2           Domain     1    23    23     22.8   7.7e-05   1 CL0361   
Dgri_GH19509	        338    360    338    360 PF00096.25  zf-C2H2           Domain     1    23    23     16.9    0.0057   1 CL0361   
Dgri_GH19509	        366    388    366    388 PF00096.25  zf-C2H2           Domain     1    23    23     18.3    0.0021   1 CL0361   
Dgri_GH19684	         30    134     30    134 PF16030.4   GD_N              Family     1   108   108    102.1   1.8e-29   1 No_clan  
Dgri_GH19684	        232    469    232    469 PF00089.25  Trypsin           Domain     1   221   221    121.3   4.7e-35   1 CL0124   
