species	Gene_focal
Bos_taurus	MRPS14
Bos_taurus	MRPS15
Bos_taurus	MRPS18A
Bos_taurus	MRPS18B
Bos_taurus	MRPS18C
Bos_taurus	MRPS2
Bos_taurus	MRPS21
Bos_taurus	MRPS23
Bos_taurus	MRPS25
Bos_taurus	MRPS27
Bos_taurus	MRPS30
Bos_taurus	MRPS31
Bos_taurus	MRPS33
Bos_taurus	MRPS34
Bos_taurus	MRPS35
Bos_taurus	MRPS36
Bos_taurus	MRPS5
Bos_taurus	MRPS7
Bos_taurus	MRRF
Bos_taurus	MRVI1
Bos_taurus	MSANTD2
Bos_taurus	MSANTD4
Bos_taurus	MSC
Bos_taurus	MSGN1
Bos_taurus	MSH2
Bos_taurus	MSH3
Bos_taurus	MSH4
Bos_taurus	MSH6
Bos_taurus	MSI1
Bos_taurus	MSL2
Bos_taurus	MSN
Bos_taurus	MSR1
Bos_taurus	MSRB2
Bos_taurus	MSRB3
Bos_taurus	MSS51
Bos_taurus	MST1
Bos_taurus	MST1R
Bos_taurus	MSTO1
Bos_taurus	MT-ATP6
Bos_taurus	MT-ATP8
Bos_taurus	MT-CO1
Bos_taurus	MT-CO2
Bos_taurus	MT-CO3
Bos_taurus	MT-ND2
Bos_taurus	MT-ND3
Bos_taurus	MT-ND4
Bos_taurus	MT-ND4L
Bos_taurus	MT-ND5
Bos_taurus	MT-ND6
Bos_taurus	MTA2
Bos_taurus	MTA3
Bos_taurus	MTBP
Bos_taurus	MTCH1
Bos_taurus	MTCL1
Bos_taurus	MTDH
Bos_taurus	MTERF1
Bos_taurus	MTERF2
Bos_taurus	MTERF3
Bos_taurus	MTF1
Bos_taurus	MTF2
Bos_taurus	MTFMT
Bos_taurus	MTFR1
Bos_taurus	MTFR2
Bos_taurus	MTG2
Bos_taurus	MTHFD1L
Bos_taurus	MTHFD2L
Bos_taurus	MTHFR
Bos_taurus	MTIF2
Bos_taurus	MTM1
Bos_taurus	MTMR10
Bos_taurus	MTMR11
Bos_taurus	MTMR12
Bos_taurus	MTMR14
Bos_taurus	MTMR2
Bos_taurus	MTMR3
Bos_taurus	MTMR4
Bos_taurus	MTMR7
Bos_taurus	MTO1
Bos_taurus	MTPAP
Bos_taurus	MTREX
Bos_taurus	MTRF1
Bos_taurus	MTRF1L
Bos_taurus	MTRNR2L11
Bos_taurus	MTRNR2L13
Bos_taurus	MTTP
Bos_taurus	MTURN
Bos_taurus	MTUS1
Bos_taurus	MTUS2
Bos_taurus	MTX1
Bos_taurus	MTX3
Bos_taurus	MUC1
Bos_taurus	MUC17
Bos_taurus	MUC19
Bos_taurus	MUC4
Bos_taurus	MUC5B
Bos_taurus	MUL1
Bos_taurus	MUSK
Bos_taurus	MUT
Bos_taurus	MUTYH
Bos_taurus	MVB12A
Bos_taurus	MVD
Bos_taurus	MVK
Bos_taurus	MX2
Bos_taurus	MXD4
Bos_taurus	MXI1
Bos_taurus	MXRA5
Bos_taurus	MXRA8
Bos_taurus	MYB
Bos_taurus	MYBBP1A
Bos_taurus	MYBL1
Bos_taurus	MYBL2
Bos_taurus	MYBPC1
Bos_taurus	MYBPC2
Bos_taurus	MYBPC3
Bos_taurus	MYBPH
Bos_taurus	MYBPHL
Bos_taurus	MYCBP2
Bos_taurus	MYCBPAP
Bos_taurus	MYCL
Bos_taurus	MYCT1
Bos_taurus	MYD88
Bos_taurus	MYDGF
Bos_taurus	MYEF2
Bos_taurus	MYF6
Bos_taurus	MYH10
Bos_taurus	MYH13
Bos_taurus	MYH14
Bos_taurus	MYH15
Bos_taurus	MYH6
Bos_taurus	MYH7B
Bos_taurus	MYH9
Bos_taurus	MYL1
Bos_taurus	MYL10
Bos_taurus	MYL12A
Bos_taurus	MYL2
Bos_taurus	MYL4
Bos_taurus	MYL6B
Bos_taurus	MYL7
Bos_taurus	MYL9
Bos_taurus	MYLIP
Bos_taurus	MYLK
Bos_taurus	MYLK2
Bos_taurus	MYLK3
Bos_taurus	MYMK
Bos_taurus	MYNN
Bos_taurus	MYO18B
Bos_taurus	MYO19
Bos_taurus	MYO1A
Bos_taurus	MYO1C
Bos_taurus	MYO1F
Bos_taurus	MYO1G
Bos_taurus	MYO1H
Bos_taurus	MYO3A
Bos_taurus	MYO3B
Bos_taurus	MYO5C
Bos_taurus	MYO6
Bos_taurus	MYO7B
Bos_taurus	MYO9B
Bos_taurus	MYOD1
Bos_taurus	MYOF
Bos_taurus	MYOG
Bos_taurus	MYOM1
Bos_taurus	MYOM2
Bos_taurus	MYOM3
Bos_taurus	MYOT
Bos_taurus	MYOZ1
Bos_taurus	MYOZ3
Bos_taurus	MYPN
Bos_taurus	MYRF
Bos_taurus	MYSM1
Bos_taurus	MYT1
Bos_taurus	MZB1
Bos_taurus	MZT1
Bos_taurus	MZT2B
Bos_taurus	N4BP1
Bos_taurus	N4BP2
Bos_taurus	N4BP2L1
Bos_taurus	NAA11
Bos_taurus	NAA15
Bos_taurus	NAA16
Bos_taurus	NAA20
Bos_taurus	NAA25
Bos_taurus	NAA30
Bos_taurus	NAA35
Bos_taurus	NAA38
Bos_taurus	NAA50
Bos_taurus	NAA60
Bos_taurus	NAAA
Bos_taurus	NAALADL1
Bos_taurus	NAB2
Bos_taurus	NABP1
Bos_taurus	NABP2
Bos_taurus	NACA
Bos_taurus	NACA2
Bos_taurus	NACAD
Bos_taurus	NACC1
Bos_taurus	NACC2
Bos_taurus	NADK
Bos_taurus	NADK2
Bos_taurus	NAE1
Bos_taurus	NAGA
Bos_taurus	NAGLU
Bos_taurus	NAGPA
Bos_taurus	NAGS
Bos_taurus	NAIF1
Bos_taurus	NAIP
Bos_taurus	NANS
Bos_taurus	NAP1L1
Bos_taurus	NAP1L2
Bos_taurus	NAP1L3
Bos_taurus	NAP1L4
Bos_taurus	NAPG
Bos_taurus	NARFL
Bos_taurus	NARS
Bos_taurus	NARS2
Bos_taurus	NASP
Bos_taurus	NAT10
Bos_taurus	NAT14
Bos_taurus	NAT16
Bos_taurus	NAT9
Bos_taurus	NATD1
Bos_taurus	NAV3
Bos_taurus	NAXD
Bos_taurus	NBAS
Bos_taurus	NBDY
Bos_taurus	NBEAL1
Bos_taurus	NBEAL2
Bos_taurus	NBN
Bos_taurus	NBPF3
Bos_taurus	NCALD
Bos_taurus	NCAM1
Bos_taurus	NCAPD2
Bos_taurus	NCAPG
Bos_taurus	NCAPG2
Bos_taurus	NCAPH
Bos_taurus	NCBP1
Bos_taurus	NCBP3
Bos_taurus	NCCRP1
Bos_taurus	NCDN
Bos_taurus	NCEH1
Bos_taurus	NCF4
Bos_taurus	NCK1
Bos_taurus	NCKAP1
Bos_taurus	NCKAP1L
Bos_taurus	NCKAP5L
Bos_taurus	NCKIPSD
Bos_taurus	NCL
Bos_taurus	NCLN
Bos_taurus	NCMAP
Bos_taurus	NCOA1
Bos_taurus	NCOA2
Bos_taurus	NCOA3
Bos_taurus	NCOA4
Bos_taurus	NCOA5
Bos_taurus	NCOA7
Bos_taurus	NCOR1
Bos_taurus	NCR1
Bos_taurus	NCS1
Bos_taurus	NDC80
Bos_taurus	NDE1
Bos_taurus	NDEL1
Bos_taurus	NDFIP2
Bos_taurus	NDRG1
Bos_taurus	NDRG2
Bos_taurus	NDRG4
Bos_taurus	NDST1
Bos_taurus	NDUFA1
Bos_taurus	NDUFA12
Bos_taurus	NDUFA3
Bos_taurus	NDUFA4L2
Bos_taurus	NDUFA5
Bos_taurus	NDUFA6
Bos_taurus	NDUFA8
Bos_taurus	NDUFAB1
Bos_taurus	NDUFAF1
Bos_taurus	NDUFAF3
Bos_taurus	NDUFAF4
Bos_taurus	NDUFAF5
Bos_taurus	NDUFAF7
Bos_taurus	NDUFB1
Bos_taurus	NDUFB10
Bos_taurus	NDUFB11
Bos_taurus	NDUFB2
Bos_taurus	NDUFB3
Bos_taurus	NDUFB4
Bos_taurus	NDUFB5
Bos_taurus	NDUFB9
Bos_taurus	NDUFC1
Bos_taurus	NDUFC2
Bos_taurus	NDUFS1
Bos_taurus	NDUFS2
Bos_taurus	NDUFS4
Bos_taurus	NDUFS8
Bos_taurus	NDUFV1
Bos_taurus	NDUFV2
Bos_taurus	NDUFV3
Bos_taurus	NEB
Bos_taurus	NECAB2
Bos_taurus	NECAB3
Bos_taurus	NECTIN1
Bos_taurus	NECTIN2
Bos_taurus	NEDD4
Bos_taurus	NEDD4L
Bos_taurus	NEFM
Bos_taurus	NEIL1
Bos_taurus	NEIL2
Bos_taurus	NEIL3
Bos_taurus	NEK1
Bos_taurus	NEK11
Bos_taurus	NEK2
Bos_taurus	NEK3
Bos_taurus	NEK4
Bos_taurus	NEK8
Bos_taurus	NEK9
Bos_taurus	NELFA
Bos_taurus	NELFE
Bos_taurus	NELL2
Bos_taurus	NEMF
Bos_taurus	NEMP1
Bos_taurus	NENF
Bos_taurus	NEO1
Bos_taurus	NEPRO
Bos_taurus	NES
Bos_taurus	NET1
Bos_taurus	NETO2
Bos_taurus	NEU2
Bos_taurus	NEU3
Bos_taurus	NEU4
Bos_taurus	NEURL1
Bos_taurus	NEURL2
Bos_taurus	NEURL3
Bos_taurus	NEUROD2
Bos_taurus	NEUROD6
Bos_taurus	NEUROG1
Bos_taurus	NEUROG2
Bos_taurus	NEUROG3
Bos_taurus	NEXMIF
Bos_taurus	NEXN
Bos_taurus	NF2
Bos_taurus	NFASC
Bos_taurus	NFATC2IP
Bos_taurus	NFATC4
Bos_taurus	NFE2
Bos_taurus	NFE2L1
Bos_taurus	NFE2L2
Bos_taurus	NFE2L3
Bos_taurus	NFIA
Bos_taurus	NFIB
Bos_taurus	NFKB1
Bos_taurus	NFKB2
Bos_taurus	NFKBIB
Bos_taurus	NFKBIE
Bos_taurus	NFKBIL1
Bos_taurus	NFRKB
Bos_taurus	NFS1
Bos_taurus	NFU1
Bos_taurus	NFX1
Bos_taurus	NFXL1
Bos_taurus	NFYB
Bos_taurus	NFYC
Bos_taurus	NGB
Bos_taurus	NGDN
Bos_taurus	NGEF
Bos_taurus	NGF
Bos_taurus	NGLY1
Bos_taurus	NHLH1
Bos_taurus	NHLH2
Bos_taurus	NHLRC1
Bos_taurus	NHLRC2
Bos_taurus	NHLRC3
Bos_taurus	NHP2
Bos_taurus	NHS
Bos_taurus	NID1
Bos_taurus	NID2
Bos_taurus	NIF3L1
Bos_taurus	NIM1K
Bos_taurus	NIN
Bos_taurus	NINJ1
Bos_taurus	NINJ2
Bos_taurus	NIPA2
Bos_taurus	NIPAL3
Bos_taurus	NIPSNAP1
Bos_taurus	NISCH
Bos_taurus	NIT1
Bos_taurus	NIT2
Bos_taurus	NKAIN1
Bos_taurus	NKAPD1
Bos_taurus	NKG7
Bos_taurus	NKIRAS1
Bos_taurus	NKIRAS2
Bos_taurus	NKPD1
Bos_taurus	NKRF
Bos_taurus	NKX1-2
Bos_taurus	NKX2-3
Bos_taurus	NKX2-5
Bos_taurus	NKX3-2
Bos_taurus	NKX6-1
Bos_taurus	NKX6-2
Bos_taurus	NKX6-3
Bos_taurus	NLE1
Bos_taurus	NLGN2
Bos_taurus	NLGN3
Bos_taurus	NLK
Bos_taurus	NLN
Bos_taurus	NLRC4
Bos_taurus	NLRP14
Bos_taurus	NLRP2
Bos_taurus	NLRP3
Bos_taurus	NLRP5
Bos_taurus	NLRP6
Bos_taurus	NLRP7
Bos_taurus	NMB
Bos_taurus	NME3
Bos_taurus	NME4
Bos_taurus	NME5
Bos_taurus	NME7
Bos_taurus	NME9
Bos_taurus	NMI
Bos_taurus	NMNAT1
Bos_taurus	NMNAT2
Bos_taurus	NMNAT3
Bos_taurus	NMRAL1
Bos_taurus	NMRK1
Bos_taurus	NMRK2
Bos_taurus	NMS
Bos_taurus	NMT1
Bos_taurus	NMT2
Bos_taurus	NMUR1
Bos_taurus	NMUR2
Bos_taurus	NOA1
Bos_taurus	NOB1
Bos_taurus	NOBOX
Bos_taurus	NOC2L
Bos_taurus	NOC3L
Bos_taurus	NOC4L
Bos_taurus	NOCT
Bos_taurus	NOD2
Bos_taurus	NOL10
Bos_taurus	NOL3
Bos_taurus	NOL7
Bos_taurus	NOL8
Bos_taurus	NOL9
Bos_taurus	NOLC1
Bos_taurus	NOMO3
Bos_taurus	NONO
Bos_taurus	NOP10
Bos_taurus	NOP14
Bos_taurus	NOP53
Bos_taurus	NOP56
Bos_taurus	NOP58
Bos_taurus	NOP9
Bos_taurus	NOS1AP
Bos_taurus	NOS3
Bos_taurus	NOSIP
Bos_taurus	NOSTRIN
Bos_taurus	NOTCH1
Bos_taurus	NOTCH2
Bos_taurus	NOTCH3
Bos_taurus	NOTO
Bos_taurus	NOTUM
Bos_taurus	NOVA2
Bos_taurus	NOX1
Bos_taurus	NOX3
Bos_taurus	NOX5
Bos_taurus	NOXA1
Bos_taurus	NOXO1
Bos_taurus	NOXRED1
Bos_taurus	NPAS4
Bos_taurus	NPAT
Bos_taurus	NPBWR1
Bos_taurus	NPC1
Bos_taurus	NPC1L1
Bos_taurus	NPC2
Bos_taurus	NPFFR1
Bos_taurus	NPFFR2
Bos_taurus	NPHP1
Bos_taurus	NPHP3
Bos_taurus	NPHS1
Bos_taurus	NPHS2
Bos_taurus	NPIPA5
Bos_taurus	NPL
Bos_taurus	NPLOC4
Bos_taurus	NPM2
Bos_taurus	NPM3
Bos_taurus	NPNT
Bos_taurus	NPPA
Bos_taurus	NPPB
Bos_taurus	NPPC
Bos_taurus	NPR1
Bos_taurus	NPR2
Bos_taurus	NPR3
Bos_taurus	NPRL3
Bos_taurus	NPSR1
Bos_taurus	NPTX2
Bos_taurus	NPTXR
Bos_taurus	NPVF
Bos_taurus	NPW
Bos_taurus	NPY
Bos_taurus	NPY1R
Bos_taurus	NPY2R
Bos_taurus	NPY4R
Bos_taurus	NPY5R
Bos_taurus	NQO2
Bos_taurus	NR0B1
Bos_taurus	NR1D2
Bos_taurus	NR1H3
Bos_taurus	NR1H4
Bos_taurus	NR1I2
Bos_taurus	NR2C1
Bos_taurus	NR2C2
Bos_taurus	NR2C2AP
Bos_taurus	NR4A1
Bos_taurus	NR4A2
Bos_taurus	NR4A3
Bos_taurus	NR5A1
Bos_taurus	NR5A2
Bos_taurus	NR6A1
Bos_taurus	NRARP
Bos_taurus	NRAS
Bos_taurus	NRBF2
Bos_taurus	NRBP1
Bos_taurus	NRCAM
Bos_taurus	NRDC
Bos_taurus	NRDE2
Bos_taurus	NRG1
Bos_taurus	NRG2
Bos_taurus	NRG3
Bos_taurus	NRGN
Bos_taurus	NRIP3
Bos_taurus	NRL
Bos_taurus	NRN1
Bos_taurus	NRP1
Bos_taurus	NRP2
Bos_taurus	NRTN
Bos_taurus	NRXN2
Bos_taurus	NRXN3
Bos_taurus	NSA2
Bos_taurus	NSD1
Bos_taurus	NSD2
Bos_taurus	NSD3
Bos_taurus	NSDHL
Bos_taurus	NSFL1C
Bos_taurus	NSL1
Bos_taurus	NSMAF
Bos_taurus	NSMCE2
Bos_taurus	NSMCE4A
Bos_taurus	NSMF
Bos_taurus	NSRP1
Bos_taurus	NSUN4
Bos_taurus	NSUN7
Bos_taurus	NT5C1A
Bos_taurus	NT5C3A
Bos_taurus	NT5C3B
Bos_taurus	NT5DC2
Bos_taurus	NT5DC3
Bos_taurus	NT5DC4
Bos_taurus	NT5M
Bos_taurus	NTF3
Bos_taurus	NTHL1
Bos_taurus	NTN1
Bos_taurus	NTN3
Bos_taurus	NTN5
Bos_taurus	NTNG1
Bos_taurus	NTNG2
Bos_taurus	NTPCR
Bos_taurus	NTRK2
Bos_taurus	NTS
Bos_taurus	NTSR1
Bos_taurus	NTSR2
Bos_taurus	NUAK1
Bos_taurus	NUAK2
Bos_taurus	NUB1
Bos_taurus	NUBP1
Bos_taurus	NUBPL
Bos_taurus	NUCB1
Bos_taurus	NUCKS1
Bos_taurus	NUDCD1
Bos_taurus	NUDCD2
Bos_taurus	NUDT1
Bos_taurus	NUDT13
Bos_taurus	NUDT14
Bos_taurus	NUDT15
Bos_taurus	NUDT16
Bos_taurus	NUDT16L1
Bos_taurus	NUDT17
Bos_taurus	NUDT18
Bos_taurus	NUDT19
Bos_taurus	NUDT21
Bos_taurus	NUDT22
Bos_taurus	NUDT4
Bos_taurus	NUDT5
Bos_taurus	NUDT6
Bos_taurus	NUDT8
Bos_taurus	NUDT9
Bos_taurus	NUFIP2
Bos_taurus	NUGGC
Bos_taurus	NUMB
Bos_taurus	NUMBL
Bos_taurus	NUP107
Bos_taurus	NUP153
Bos_taurus	NUP155
Bos_taurus	NUP160
Bos_taurus	NUP188
Bos_taurus	NUP205
Bos_taurus	NUP210
Bos_taurus	NUP210L
Bos_taurus	NUP214
Bos_taurus	NUP35
Bos_taurus	NUP37
Bos_taurus	NUP43
Bos_taurus	NUP50
Bos_taurus	NUP54
Bos_taurus	NUP58
Bos_taurus	NUP85
Bos_taurus	NUP88
Bos_taurus	NUP98
Bos_taurus	NUPL2
Bos_taurus	NUPR1
Bos_taurus	NUS1
Bos_taurus	NUSAP1
Bos_taurus	NUTF2
Bos_taurus	NUTM1
Bos_taurus	NVL
Bos_taurus	NWD1
Bos_taurus	NWD2
Bos_taurus	NXF1
Bos_taurus	NXF3
Bos_taurus	NXF5
Bos_taurus	NXN
Bos_taurus	NXPE1
Bos_taurus	NXPE3
Bos_taurus	NXPH3
Bos_taurus	NXPH4
Bos_taurus	NXT2
Bos_taurus	NYAP1
Bos_taurus	NYNRIN
Bos_taurus	OAF
Bos_taurus	OAS1
Bos_taurus	OAZ2
Bos_taurus	OAZ3
Bos_taurus	OBSCN
Bos_taurus	OBSL1
Bos_taurus	OCEL1
Bos_taurus	OCIAD1
Bos_taurus	OCLN
Bos_taurus	OCRL
Bos_taurus	ODC1
Bos_taurus	ODF1
Bos_taurus	ODF2
Bos_taurus	ODF3
Bos_taurus	ODF3L2
Bos_taurus	OFD1
Bos_taurus	OGDH
Bos_taurus	OGDHL
Bos_taurus	OGFOD1
Bos_taurus	OGFOD3
Bos_taurus	OGFR
Bos_taurus	OGG1
Bos_taurus	OIP5
Bos_taurus	OLAH
Bos_taurus	OLFM3
Bos_taurus	OLFML1
Bos_taurus	OLFML2A
Bos_taurus	OLFML3
Bos_taurus	OLIG3
Bos_taurus	OMD
Bos_taurus	ONECUT1
Bos_taurus	ONECUT2
Bos_taurus	ONECUT3
Bos_taurus	OOEP
Bos_taurus	OPA1
Bos_taurus	OPA3
Bos_taurus	OPALIN
Bos_taurus	OPLAH
Bos_taurus	OPN1LW
Bos_taurus	OPN1MW3
Bos_taurus	OPN1SW
Bos_taurus	OPN5
Bos_taurus	OPRD1
Bos_taurus	OPTC
Bos_taurus	OR10A5
Bos_taurus	OR10G4
Bos_taurus	OR10G6
Bos_taurus	OR10H1
Bos_taurus	OR10H2
Bos_taurus	OR10K1
Bos_taurus	OR10K2
Bos_taurus	OR10P1
Bos_taurus	OR10R2
Bos_taurus	OR10S1
Bos_taurus	OR10T2
Bos_taurus	OR10V1
Bos_taurus	OR13F1
Bos_taurus	OR13G1
Bos_taurus	OR14C36
Bos_taurus	OR14I1
Bos_taurus	OR14J1
Bos_taurus	OR1D5
Bos_taurus	OR2A42
Bos_taurus	OR2A5
Bos_taurus	OR2AG1
Bos_taurus	OR2AP1
Bos_taurus	OR2AT4
Bos_taurus	OR2B2
Bos_taurus	OR2B6
Bos_taurus	OR2D2
Bos_taurus	OR2F1
Bos_taurus	OR2G3
Bos_taurus	OR2K2
Bos_taurus	OR2L13
Bos_taurus	OR2M5
Bos_taurus	OR2T3
Bos_taurus	OR2T33
Bos_taurus	OR2T34
Bos_taurus	OR2T6
Bos_taurus	OR2V1
Bos_taurus	OR3A2
Bos_taurus	OR4K17
Bos_taurus	OR4N2
Bos_taurus	OR51D1
Bos_taurus	OR52B6
Bos_taurus	OR52E5
Bos_taurus	OR52K2
Bos_taurus	OR56A3
Bos_taurus	OR56A4
Bos_taurus	OR5AU1
Bos_taurus	OR5V1
Bos_taurus	OR6B2
Bos_taurus	OR6C4
Bos_taurus	OR6C68
Bos_taurus	OR6C74
Bos_taurus	OR6K2
Bos_taurus	OR6S1
Bos_taurus	OR7C2
Bos_taurus	ORAI1
Bos_taurus	ORAI2
Bos_taurus	ORAI3
Bos_taurus	ORAOV1
Bos_taurus	ORC1
Bos_taurus	ORC2
Bos_taurus	ORC3
Bos_taurus	ORC4
Bos_taurus	ORC5
Bos_taurus	ORMDL1
Bos_taurus	ORMDL3
Bos_taurus	OS9
Bos_taurus	OSBP2
Bos_taurus	OSBPL1A
Bos_taurus	OSBPL3
Bos_taurus	OSBPL5
Bos_taurus	OSBPL6
Bos_taurus	OSBPL7
Bos_taurus	OSBPL8
Bos_taurus	OSBPL9
Bos_taurus	OSCP1
Bos_taurus	OSER1
Bos_taurus	OSGEP
Bos_taurus	OSGIN1
Bos_taurus	OSGIN2
Bos_taurus	OSR1
Bos_taurus	OSR2
Bos_taurus	OSTC
Bos_taurus	OSTF1
Bos_taurus	OSTM1
Bos_taurus	OTC
Bos_taurus	OTOF
Bos_taurus	OTOG
Bos_taurus	OTOP1
Bos_taurus	OTOP2
Bos_taurus	OTP
Bos_taurus	OTUD1
Bos_taurus	OTUD3
Bos_taurus	OTUD6A
Bos_taurus	OTUD6B
Bos_taurus	OTX1
Bos_taurus	OTX2
Bos_taurus	OVCH1
Bos_taurus	OXCT1
Bos_taurus	OXER1
Bos_taurus	OXGR1
Bos_taurus	OXLD1
Bos_taurus	OXNAD1
Bos_taurus	OXR1
Bos_taurus	OXSM
Bos_taurus	OXSR1
Bos_taurus	OXT
Bos_taurus	P2RX1
Bos_taurus	P2RX3
Bos_taurus	P2RX5
Bos_taurus	P2RX6
Bos_taurus	P2RY1
Bos_taurus	P2RY10
Bos_taurus	P2RY12
Bos_taurus	P2RY14
Bos_taurus	P2RY2
Bos_taurus	P2RY4
Bos_taurus	P2RY6
Bos_taurus	P3H1
Bos_taurus	P3H2
Bos_taurus	P3H3
Bos_taurus	P3H4
Bos_taurus	P4HA1
Bos_taurus	P4HA2
Bos_taurus	P4HTM
Bos_taurus	PABPC1
Bos_taurus	PABPC1L
Bos_taurus	PABPC1L2A
Bos_taurus	PABPC4
Bos_taurus	PABPN1L
Bos_taurus	PACRG
Bos_taurus	PACRGL
Bos_taurus	PACS1
Bos_taurus	PACSIN1
Bos_taurus	PACSIN2
Bos_taurus	PACSIN3
Bos_taurus	PADI2
Bos_taurus	PAF1
Bos_taurus	PAFAH1B2
Bos_taurus	PAFAH1B3
Bos_taurus	PAFAH2
Bos_taurus	PAG1
Bos_taurus	PAH
Bos_taurus	PAICS
Bos_taurus	PAIP2
Bos_taurus	PAK1
Bos_taurus	PAK2
Bos_taurus	PAK4
Bos_taurus	PALB2
Bos_taurus	PALM2
Bos_taurus	PALM3
Bos_taurus	PALMD
Bos_taurus	PAM
Bos_taurus	PAM16
Bos_taurus	PAMR1
Bos_taurus	PAN2
Bos_taurus	PANK1
Bos_taurus	PANK2
Bos_taurus	PANK4
Bos_taurus	PANO1
Bos_taurus	PANX2
Bos_taurus	PAOX
Bos_taurus	PAPD4
Bos_taurus	PAPD7
Bos_taurus	PAPLN
Bos_taurus	PAPOLA
Bos_taurus	PAPOLG
Bos_taurus	PAPPA2
Bos_taurus	PAPSS1
Bos_taurus	PAPSS2
Bos_taurus	PAQR3
Bos_taurus	PAQR5
Bos_taurus	PAQR6
Bos_taurus	PAQR7
Bos_taurus	PAQR9
Bos_taurus	PARD3
Bos_taurus	PARD6A
Bos_taurus	PARD6B
Bos_taurus	PARG
Bos_taurus	PARK7
Bos_taurus	PARL
Bos_taurus	PARM1
Bos_taurus	PARN
Bos_taurus	PARP1
Bos_taurus	PARP10
Bos_taurus	PARP12
Bos_taurus	PARP14
Bos_taurus	PARP2
Bos_taurus	PARP8
Bos_taurus	PARP9
Bos_taurus	PARPBP
Bos_taurus	PARS2
Bos_taurus	PASD1
Bos_taurus	PASK
Bos_taurus	PATE1
Bos_taurus	PATE3
Bos_taurus	PATL2
Bos_taurus	PATZ1
Bos_taurus	PAWR
Bos_taurus	PAX2
Bos_taurus	PAX4
Bos_taurus	PAX5
Bos_taurus	PAX7
Bos_taurus	PAXIP1
Bos_taurus	PAXX
Bos_taurus	PBDC1
Bos_taurus	PBK
Bos_taurus	PBLD
Bos_taurus	PBRM1
Bos_taurus	PBX4
Bos_taurus	PBXIP1
Bos_taurus	PC
Bos_taurus	PCBD1
Bos_taurus	PCBP3
Bos_taurus	PCBP4
Bos_taurus	PCCA
Bos_taurus	PCCB
Bos_taurus	PCDH11X
Bos_taurus	PCDH12
Bos_taurus	PCDH7
Bos_taurus	PCDH8
Bos_taurus	PCDH9
Bos_taurus	PCDHB1
Bos_taurus	PCDHB13
Bos_taurus	PCDHB4
Bos_taurus	PCDHB5
Bos_taurus	PCDHB8
Bos_taurus	PCED1A
Bos_taurus	PCED1B
Bos_taurus	PCGF2
Bos_taurus	PCGF5
Bos_taurus	PCGF6
Bos_taurus	PCID2
Bos_taurus	PCLAF
Bos_taurus	PCLO
Bos_taurus	PCM1
Bos_taurus	PCMT1
Bos_taurus	PCNA
Bos_taurus	PCNT
Bos_taurus	PCNX1
Bos_taurus	PCNX2
Bos_taurus	PCNX3
Bos_taurus	PCNX4
Bos_taurus	PCOLCE
Bos_taurus	PCOLCE2
Bos_taurus	PCP4L1
Bos_taurus	PCSK1
Bos_taurus	PCSK1N
Bos_taurus	PCSK4
Bos_taurus	PCSK5
Bos_taurus	PCYOX1L
Bos_taurus	PCYT1B
Bos_taurus	PCYT2
Bos_taurus	PDAP1
Bos_taurus	PDCD1
Bos_taurus	PDCD10
Bos_taurus	PDCD11
Bos_taurus	PDCD5
Bos_taurus	PDCD6
Bos_taurus	PDCD6IP
Bos_taurus	PDCL2
Bos_taurus	PDE10A
Bos_taurus	PDE12
Bos_taurus	PDE1A
Bos_taurus	PDE1B
Bos_taurus	PDE1C
Bos_taurus	PDE2A
Bos_taurus	PDE3A
Bos_taurus	PDE3B
Bos_taurus	PDE4A
Bos_taurus	PDE4B
Bos_taurus	PDE4D
Bos_taurus	PDE6A
Bos_taurus	PDE6C
Bos_taurus	PDE6G
Bos_taurus	PDE6H
Bos_taurus	PDE7A
Bos_taurus	PDE7B
Bos_taurus	PDE9A
Bos_taurus	PDGFB
Bos_taurus	PDGFRA
Bos_taurus	PDGFRB
Bos_taurus	PDHB
Bos_taurus	PDHX
Bos_taurus	PDIA2
Bos_taurus	PDIA5
Bos_taurus	PDIA6
Bos_taurus	PDIK1L
Bos_taurus	PDILT
Bos_taurus	PDK1
Bos_taurus	PDK2
Bos_taurus	PDLIM3
Bos_taurus	PDLIM5
Bos_taurus	PDP1
Bos_taurus	PDP2
Bos_taurus	PDRG1
Bos_taurus	PDS5A
Bos_taurus	PDS5B
Bos_taurus	PDSS2
Bos_taurus	PDXK
Bos_taurus	PDYN
Bos_taurus	PDZD3
Bos_taurus	PDZD4
Bos_taurus	PDZD7
Bos_taurus	PDZD8
Bos_taurus	PDZD9
Bos_taurus	PDZK1IP1
Bos_taurus	PDZRN4
Bos_taurus	PEA15
Bos_taurus	PEAR1
Bos_taurus	PEBP1
Bos_taurus	PEBP4
Bos_taurus	PECAM1
Bos_taurus	PEF1
Bos_taurus	PEG10
Bos_taurus	PELI1
Bos_taurus	PELI3
Bos_taurus	PELP1
Bos_taurus	PENK
Bos_taurus	PEPD
Bos_taurus	PER1
Bos_taurus	PER2
Bos_taurus	PERM1
Bos_taurus	PERP
Bos_taurus	PES1
Bos_taurus	PEX10
Bos_taurus	PEX11A
Bos_taurus	PEX11B
Bos_taurus	PEX11G
Bos_taurus	PEX12
Bos_taurus	PEX14
Bos_taurus	PEX16
Bos_taurus	PEX26
Bos_taurus	PEX3
Bos_taurus	PEX5L
