species	Gene_focal
Drosophila_erecta	CG5707
Drosophila_erecta	CG5708
Drosophila_erecta	CG5756
Drosophila_erecta	CG5800
Drosophila_erecta	CG5828
Drosophila_erecta	CG5846
Drosophila_erecta	CG5849
Drosophila_erecta	CG5861
Drosophila_erecta	CG5885
Drosophila_erecta	CG5916
Drosophila_erecta	CG5955
Drosophila_erecta	CG5964
Drosophila_erecta	CG5969
Drosophila_erecta	CG6024
Drosophila_erecta	CG6048
Drosophila_erecta	CG6055
Drosophila_erecta	CG6126
Drosophila_erecta	CG6136
Drosophila_erecta	CG6171
Drosophila_erecta	CG6218
Drosophila_erecta	CG6362
Drosophila_erecta	CG6401
Drosophila_erecta	CG6404
Drosophila_erecta	CG6409
Drosophila_erecta	CG6435
Drosophila_erecta	CG6540
Drosophila_erecta	CG6602
Drosophila_erecta	CG6610
Drosophila_erecta	CG6613
Drosophila_erecta	CG6617
Drosophila_erecta	CG6654
Drosophila_erecta	CG6659
Drosophila_erecta	CG6685
Drosophila_erecta	CG6707
Drosophila_erecta	CG6800
Drosophila_erecta	CG6843
Drosophila_erecta	CG6903
Drosophila_erecta	CG6931
Drosophila_erecta	CG6938
Drosophila_erecta	CG7028
Drosophila_erecta	CG7101
Drosophila_erecta	CG7154
Drosophila_erecta	CG7164
Drosophila_erecta	CG7166
Drosophila_erecta	CG7173
Drosophila_erecta	CG7179
Drosophila_erecta	CG7202
Drosophila_erecta	CG7206
Drosophila_erecta	CG7265
Drosophila_erecta	CG7272
Drosophila_erecta	CG7275
Drosophila_erecta	CG7276
Drosophila_erecta	CG7277
Drosophila_erecta	CG7289
Drosophila_erecta	CG7298
Drosophila_erecta	CG7322
Drosophila_erecta	CG7326
Drosophila_erecta	CG7332
Drosophila_erecta	CG7335
Drosophila_erecta	CG7358
Drosophila_erecta	CG7362
Drosophila_erecta	CG7365
Drosophila_erecta	CG7367
Drosophila_erecta	CG7407
Drosophila_erecta	CG7461
Drosophila_erecta	CG7465
Drosophila_erecta	CG7530
Drosophila_erecta	CG7616
Drosophila_erecta	CG7627
Drosophila_erecta	CG7631
Drosophila_erecta	CG7634
Drosophila_erecta	CG7650
Drosophila_erecta	CG7656
Drosophila_erecta	CG7668
Drosophila_erecta	CG7739
Drosophila_erecta	CG7768
Drosophila_erecta	CG7781
Drosophila_erecta	CG7787
Drosophila_erecta	CG7806
Drosophila_erecta	CG7810
Drosophila_erecta	CG7818
Drosophila_erecta	CG7839
Drosophila_erecta	CG7840
Drosophila_erecta	CG7841
Drosophila_erecta	CG7857
Drosophila_erecta	CG7879
Drosophila_erecta	CG7884
Drosophila_erecta	CG7889
Drosophila_erecta	CG7924
Drosophila_erecta	CG7990
Drosophila_erecta	CG7992
Drosophila_erecta	CG8001
Drosophila_erecta	CG8003
Drosophila_erecta	CG8009
Drosophila_erecta	CG8028
Drosophila_erecta	CG8100
Drosophila_erecta	CG8142
Drosophila_erecta	CG8188
Drosophila_erecta	CG8270
Drosophila_erecta	CG8336
Drosophila_erecta	CG8360
Drosophila_erecta	CG8372
Drosophila_erecta	CG8498
Drosophila_erecta	CG8673
Drosophila_erecta	CG8786
Drosophila_erecta	CG8814
Drosophila_erecta	CG8833
Drosophila_erecta	CG8837
Drosophila_erecta	CG8891
Drosophila_erecta	CG8892
Drosophila_erecta	CG8929
Drosophila_erecta	CG8945
Drosophila_erecta	CG8960
Drosophila_erecta	CG8993
Drosophila_erecta	CG9004
Drosophila_erecta	CG9018
Drosophila_erecta	CG9090
Drosophila_erecta	CG9132
Drosophila_erecta	CG9143
Drosophila_erecta	CG9149
Drosophila_erecta	CG9186
Drosophila_erecta	CG9279
Drosophila_erecta	CG9304
Drosophila_erecta	CG9313
Drosophila_erecta	CG9330
Drosophila_erecta	CG9344
Drosophila_erecta	CG9368
Drosophila_erecta	CG9372
Drosophila_erecta	CG9376
Drosophila_erecta	CG9406
Drosophila_erecta	CG9425
Drosophila_erecta	CG9515
Drosophila_erecta	CG9525
Drosophila_erecta	CG9527
Drosophila_erecta	CG9531
Drosophila_erecta	CG9541
Drosophila_erecta	CG9548
Drosophila_erecta	CG9577
Drosophila_erecta	CG9578
Drosophila_erecta	CG9581
Drosophila_erecta	CG9609
Drosophila_erecta	CG9628
Drosophila_erecta	CG9641
Drosophila_erecta	CG9643
Drosophila_erecta	CG9649
Drosophila_erecta	CG9760
Drosophila_erecta	CG9812
Drosophila_erecta	CG9815
Drosophila_erecta	CG9864
Drosophila_erecta	CG9870
Drosophila_erecta	CG9877
Drosophila_erecta	CG9920
Drosophila_erecta	CHKov2
Drosophila_erecta	CHMP2B
Drosophila_erecta	CHOp24
Drosophila_erecta	CIAPIN1
Drosophila_erecta	CNMa
Drosophila_erecta	COX8
Drosophila_erecta	CRMP
Drosophila_erecta	CaBP1
Drosophila_erecta	Caf1-55
Drosophila_erecta	Cand1
Drosophila_erecta	CapaR
Drosophila_erecta	Cbp80
Drosophila_erecta	Ccm3
Drosophila_erecta	Ccz1
Drosophila_erecta	Cdc42
Drosophila_erecta	Cdc5
Drosophila_erecta	Cdk12
Drosophila_erecta	Cdk5alpha
Drosophila_erecta	Cdk8
Drosophila_erecta	Cf2
Drosophila_erecta	ChLD3
Drosophila_erecta	Chd1
Drosophila_erecta	CheA7a
Drosophila_erecta	CheB38c
Drosophila_erecta	Chi
Drosophila_erecta	Cht11
Drosophila_erecta	Cht2
Drosophila_erecta	CkIIalpha-i1
Drosophila_erecta	Cka
Drosophila_erecta	ClC-c
Drosophila_erecta	Claspin
Drosophila_erecta	Clp
Drosophila_erecta	Cnb
Drosophila_erecta	CngB
Drosophila_erecta	Cog3
Drosophila_erecta	Coprox
Drosophila_erecta	Cpr
Drosophila_erecta	Cpr47Ec
Drosophila_erecta	Cpr60D
Drosophila_erecta	Cpr64Aa
Drosophila_erecta	Cpr67B
Drosophila_erecta	Cpr78Ca
Drosophila_erecta	Crz
Drosophila_erecta	Csat
Drosophila_erecta	Ctr1A
Drosophila_erecta	CycC
Drosophila_erecta	CycH
Drosophila_erecta	Cyp12b2
Drosophila_erecta	Cyp305a1
Drosophila_erecta	Cyp4d20
Drosophila_erecta	Cyt-b5-r
Drosophila_erecta	D12
Drosophila_erecta	DCP1
Drosophila_erecta	DCP2
Drosophila_erecta	DCTN1-p150
Drosophila_erecta	DIP-epsilon
Drosophila_erecta	DIP2
Drosophila_erecta	DNA-ligI
Drosophila_erecta	DNApol-alpha60
Drosophila_erecta	DOR
Drosophila_erecta	Deaf1
Drosophila_erecta	Dh31
Drosophila_erecta	Dhc16F
Drosophila_erecta	Dhc64C
Drosophila_erecta	Dlip3
Drosophila_erecta	Dok
Drosophila_erecta	Dop1R1
Drosophila_erecta	Dp1
Drosophila_erecta	Dronc
Drosophila_erecta	Drs
Drosophila_erecta	Drsl1
Drosophila_erecta	Drsl2
Drosophila_erecta	Duox
Drosophila_erecta	E(bx)
Drosophila_erecta	E(z)
Drosophila_erecta	EMC1
Drosophila_erecta	EbpII
Drosophila_erecta	Edg84A
Drosophila_erecta	EfSec
Drosophila_erecta	Efhc1.2
Drosophila_erecta	Efr
Drosophila_erecta	Eig71Ee
Drosophila_erecta	Eig71Ef
Drosophila_erecta	Eip55E
Drosophila_erecta	Elba3
Drosophila_erecta	EndoB
Drosophila_erecta	Eno
Drosophila_erecta	Etl1
Drosophila_erecta	FK506-bp1
Drosophila_erecta	FMRFaR
Drosophila_erecta	Faa
Drosophila_erecta	Fas2
Drosophila_erecta	Fbp1
Drosophila_erecta	Fbp2
Drosophila_erecta	Fcp1
Drosophila_erecta	Fdx1
Drosophila_erecta	Fdx2
Drosophila_erecta	Femcoat
Drosophila_erecta	Fgop2
Drosophila_erecta	Fibp
Drosophila_erecta	Fic
Drosophila_erecta	Fip1
Drosophila_erecta	Fkbp14
Drosophila_erecta	Fmo-1
Drosophila_erecta	FoxK
Drosophila_erecta	FucTB
Drosophila_erecta	GAA1
Drosophila_erecta	GABA-B-R2
Drosophila_erecta	GATAd
Drosophila_erecta	GIIIspla2
Drosophila_erecta	Gabat
Drosophila_erecta	Galphas
Drosophila_erecta	Gas41
Drosophila_erecta	Gba1a
Drosophila_erecta	Gem2
Drosophila_erecta	Gen
Drosophila_erecta	Gk1
Drosophila_erecta	Gk2
Drosophila_erecta	GlcAT-I
Drosophila_erecta	GlcAT-P
Drosophila_erecta	GlcAT-S
Drosophila_erecta	GlcT-1
Drosophila_erecta	Gmd
Drosophila_erecta	Gmer
Drosophila_erecta	Golgin245
Drosophila_erecta	Gr22f
Drosophila_erecta	Gr28a
Drosophila_erecta	Gr2a
Drosophila_erecta	Gr58b
Drosophila_erecta	Gr58c
Drosophila_erecta	Gr59e
Drosophila_erecta	Gr59f
Drosophila_erecta	Gr61a
Drosophila_erecta	Gr64a
Drosophila_erecta	Grasp65
Drosophila_erecta	Grip
Drosophila_erecta	Grip163
Drosophila_erecta	GstE11
Drosophila_erecta	GstE12
Drosophila_erecta	HBS1
Drosophila_erecta	HERC2
Drosophila_erecta	HGTX
Drosophila_erecta	HIPP1
Drosophila_erecta	HLH4C
Drosophila_erecta	HLH54F
Drosophila_erecta	HP1D3csd
Drosophila_erecta	HPS4
Drosophila_erecta	Hat1
Drosophila_erecta	Hel25E
Drosophila_erecta	Hexo1
Drosophila_erecta	Hip1
Drosophila_erecta	His3.3A
Drosophila_erecta	Hmg-2
Drosophila_erecta	Hmt-1
Drosophila_erecta	Hmt4-20
Drosophila_erecta	Hop
Drosophila_erecta	Hr83
Drosophila_erecta	Hs3st-B
Drosophila_erecta	Hsc20
Drosophila_erecta	Hsf
Drosophila_erecta	Hsl
Drosophila_erecta	Hsp67Bc
Drosophila_erecta	Hsp83
Drosophila_erecta	I-2
Drosophila_erecta	ICA69
Drosophila_erecta	Ice1
Drosophila_erecta	Ide
Drosophila_erecta	IleRS-m
Drosophila_erecta	Ilp1
Drosophila_erecta	Ilp3
Drosophila_erecta	Ilp4
Drosophila_erecta	Ilp7
Drosophila_erecta	Ing3
Drosophila_erecta	IntS1
Drosophila_erecta	IntS14
Drosophila_erecta	IntS2
Drosophila_erecta	IntS6
Drosophila_erecta	IntS9
Drosophila_erecta	Ipk2
Drosophila_erecta	Ir54a
Drosophila_erecta	Ir60e
Drosophila_erecta	Ir7a
Drosophila_erecta	Ir7e
Drosophila_erecta	Jafrac2
Drosophila_erecta	Jarid2
Drosophila_erecta	Jheh1
Drosophila_erecta	Kat60
Drosophila_erecta	KdelR
Drosophila_erecta	Kif19A
Drosophila_erecta	Klc
Drosophila_erecta	Klp3A
Drosophila_erecta	Klp54D
Drosophila_erecta	Klp67A
Drosophila_erecta	LS2
Drosophila_erecta	LSm1
Drosophila_erecta	LSm7
Drosophila_erecta	Lam
Drosophila_erecta	LanB2
Drosophila_erecta	Las
Drosophila_erecta	Lcp4
Drosophila_erecta	LeuRS-m
Drosophila_erecta	Liprin-alpha
Drosophila_erecta	Liprin-beta
Drosophila_erecta	Lon
Drosophila_erecta	Lpt
Drosophila_erecta	Lrpprc2
Drosophila_erecta	Ltn1
Drosophila_erecta	M6
Drosophila_erecta	MAN1
Drosophila_erecta	MED10
Drosophila_erecta	MED16
Drosophila_erecta	MED18
Drosophila_erecta	MED20
Drosophila_erecta	MED30
Drosophila_erecta	MED8
Drosophila_erecta	MESK2
Drosophila_erecta	MESR4
Drosophila_erecta	MFS16
Drosophila_erecta	MFS18
Drosophila_erecta	MKP-4
Drosophila_erecta	MME1
Drosophila_erecta	MTA1-like
Drosophila_erecta	MTPAP
Drosophila_erecta	Madm
Drosophila_erecta	Magi
Drosophila_erecta	Manf
Drosophila_erecta	Mat89Ba
Drosophila_erecta	Mcm3
Drosophila_erecta	Mcm6
Drosophila_erecta	Mco1
Drosophila_erecta	Meics
Drosophila_erecta	Meltrin
Drosophila_erecta	Mer
Drosophila_erecta	MetRS
Drosophila_erecta	Mhc
Drosophila_erecta	Mhcl
Drosophila_erecta	Mlp60A
Drosophila_erecta	Mmp1
Drosophila_erecta	Mms19
Drosophila_erecta	Mob3
Drosophila_erecta	Mocs1
Drosophila_erecta	Mon1
Drosophila_erecta	Mpcp
Drosophila_erecta	Mrtf
Drosophila_erecta	Msh6
Drosophila_erecta	Mst89B
Drosophila_erecta	Mtch
Drosophila_erecta	Muc18B
Drosophila_erecta	Muc30E
Drosophila_erecta	Muc4B
Drosophila_erecta	Mul1
Drosophila_erecta	Mulk
Drosophila_erecta	Mur18B
Drosophila_erecta	N
Drosophila_erecta	ND-19
Drosophila_erecta	ND-30
Drosophila_erecta	ND-39
Drosophila_erecta	ND-75
Drosophila_erecta	ND-ASHI
Drosophila_erecta	ND-B14.5B
Drosophila_erecta	ND-B17.2
Drosophila_erecta	ND-SGDH
Drosophila_erecta	NELF-B
Drosophila_erecta	NHP2
Drosophila_erecta	NT1
Drosophila_erecta	NTPase
Drosophila_erecta	NaCP60E
Drosophila_erecta	Naa60
Drosophila_erecta	Neurl4
Drosophila_erecta	Nhe3
Drosophila_erecta	Nle
Drosophila_erecta	Non2
Drosophila_erecta	Not11
Drosophila_erecta	Npc1a
Drosophila_erecta	Nplp1
Drosophila_erecta	Nprl2
Drosophila_erecta	Nprl3
Drosophila_erecta	Nrx-IV
Drosophila_erecta	Ns3
Drosophila_erecta	Nse1
Drosophila_erecta	Nsun2
Drosophila_erecta	Ntf-2
Drosophila_erecta	Nup75
Drosophila_erecta	Nup93-2
Drosophila_erecta	O-fut2
Drosophila_erecta	Oatp58Da
Drosophila_erecta	Obp19a
Drosophila_erecta	Obp19b
Drosophila_erecta	Obp19c
Drosophila_erecta	Obp19d
Drosophila_erecta	Obp58b
Drosophila_erecta	Octbeta1R
Drosophila_erecta	Or1a
Drosophila_erecta	Or59a
Drosophila_erecta	Or59b
Drosophila_erecta	Or65c
Drosophila_erecta	Or67b
Drosophila_erecta	Or69a
Drosophila_erecta	Or82a
Drosophila_erecta	Orcokinin
Drosophila_erecta	Os-C
Drosophila_erecta	Oscillin
Drosophila_erecta	Oseg2
Drosophila_erecta	Oseg4
Drosophila_erecta	Osi10
Drosophila_erecta	Osi14
Drosophila_erecta	Osi18
Drosophila_erecta	Osi19
Drosophila_erecta	Osi2
Drosophila_erecta	Osi20
Drosophila_erecta	Osi3
Drosophila_erecta	Osi4
Drosophila_erecta	Osi5
Drosophila_erecta	Osi6
Drosophila_erecta	Osi7
Drosophila_erecta	Osi8
Drosophila_erecta	Osi9
Drosophila_erecta	Ostgamma
Drosophila_erecta	PCNA
Drosophila_erecta	PDCD-5
Drosophila_erecta	PDZ-GEF
Drosophila_erecta	PGRP-SC1a
Drosophila_erecta	PHDP
Drosophila_erecta	PIG-C
Drosophila_erecta	PIG-U
Drosophila_erecta	PMP34
Drosophila_erecta	POLDIP2
Drosophila_erecta	PR-Set7
Drosophila_erecta	Pak
Drosophila_erecta	Patronin
Drosophila_erecta	Pbp95
Drosophila_erecta	Pcmt
Drosophila_erecta	Pdp
Drosophila_erecta	Pdxk
Drosophila_erecta	Pex10
Drosophila_erecta	Pex12
Drosophila_erecta	Pex14
Drosophila_erecta	Pex16
Drosophila_erecta	Pex5
Drosophila_erecta	Pfdn2
Drosophila_erecta	Pfdn6
Drosophila_erecta	Pgam5-2
Drosophila_erecta	Pgm
Drosophila_erecta	Phf7
Drosophila_erecta	Piezo
Drosophila_erecta	Pino
Drosophila_erecta	Pitslre
Drosophila_erecta	Plap
Drosophila_erecta	Plod
Drosophila_erecta	Pmm2
Drosophila_erecta	Pmp70
Drosophila_erecta	Pof
Drosophila_erecta	Pol32
Drosophila_erecta	Pop2
Drosophila_erecta	Pp2C1
Drosophila_erecta	PpD5
Drosophila_erecta	Prat
Drosophila_erecta	Proc-R
Drosophila_erecta	Prosalpha6
Drosophila_erecta	Prosbeta2
Drosophila_erecta	Prosbeta4
Drosophila_erecta	Prp31
Drosophila_erecta	Prpk
Drosophila_erecta	Prx6005
Drosophila_erecta	Psf2
Drosophila_erecta	Psn
Drosophila_erecta	Pten
Drosophila_erecta	Ptip
Drosophila_erecta	Ptp61F
Drosophila_erecta	Ptp69D
Drosophila_erecta	Pvf1
Drosophila_erecta	RAF2
Drosophila_erecta	REPTOR-BP
Drosophila_erecta	Rab18
Drosophila_erecta	Rab23
Drosophila_erecta	Rab27
Drosophila_erecta	Rab30
Drosophila_erecta	Rab35
Drosophila_erecta	Rab39
Drosophila_erecta	RabX6
Drosophila_erecta	Rabex-5
Drosophila_erecta	Rac1
Drosophila_erecta	Rad17
Drosophila_erecta	Ranbp21
Drosophila_erecta	Rap1
Drosophila_erecta	Rap2l
Drosophila_erecta	Ras64B
Drosophila_erecta	RasGAP1
Drosophila_erecta	Rbcn-3A
Drosophila_erecta	Rbf2
Drosophila_erecta	Rbp
Drosophila_erecta	Rbp9
Drosophila_erecta	Rbsn-5
Drosophila_erecta	Rcc1
Drosophila_erecta	Rcd-1
Drosophila_erecta	Rcd2
Drosophila_erecta	Rcd4
Drosophila_erecta	Rcd5
Drosophila_erecta	Rcp
Drosophila_erecta	Reck
Drosophila_erecta	Rep
Drosophila_erecta	Rev1
Drosophila_erecta	RfC3
Drosophila_erecta	RfC4
Drosophila_erecta	Rgk1
Drosophila_erecta	Rgk3
Drosophila_erecta	Rh4
Drosophila_erecta	Rh6
Drosophila_erecta	Rh7
Drosophila_erecta	Rheb
Drosophila_erecta	RhoBTB
Drosophila_erecta	RhoGAP16F
Drosophila_erecta	RhoGAP19D
Drosophila_erecta	RhoGAP68F
Drosophila_erecta	RhoGAP71E
Drosophila_erecta	RhoGAPp190
Drosophila_erecta	Rim2
Drosophila_erecta	Ripalpha
Drosophila_erecta	Rnp4F
Drosophila_erecta	RnrL
Drosophila_erecta	Rop
Drosophila_erecta	Ror
Drosophila_erecta	RpI12
Drosophila_erecta	RpII140
Drosophila_erecta	RpII18
Drosophila_erecta	RpL18A
Drosophila_erecta	RpL19
Drosophila_erecta	RpL23
Drosophila_erecta	RpL29
Drosophila_erecta	RpL35
Drosophila_erecta	RpL7
Drosophila_erecta	RpL8
Drosophila_erecta	RpLP1
Drosophila_erecta	RpS13
Drosophila_erecta	RpS14a
Drosophila_erecta	RpS21
Drosophila_erecta	Rpn1
Drosophila_erecta	Rpn10
Drosophila_erecta	Rpn12R
Drosophila_erecta	Rpn5
Drosophila_erecta	Rpt4
Drosophila_erecta	Rrp1
Drosophila_erecta	Rrp45
Drosophila_erecta	Rrp6
Drosophila_erecta	Rsf1
Drosophila_erecta	Rtnl1
Drosophila_erecta	S
Drosophila_erecta	S6k
Drosophila_erecta	SA
Drosophila_erecta	SAK
Drosophila_erecta	SCCRO
Drosophila_erecta	SIFa
Drosophila_erecta	Saf6
Drosophila_erecta	SamDC
Drosophila_erecta	Sap47
Drosophila_erecta	Sara
Drosophila_erecta	Sardh
Drosophila_erecta	Sb
Drosophila_erecta	Sc2
Drosophila_erecta	Schip1
Drosophila_erecta	Scox
Drosophila_erecta	Sdc
Drosophila_erecta	Sec22
Drosophila_erecta	Sec23
Drosophila_erecta	Sec5
Drosophila_erecta	Sec6
Drosophila_erecta	Sec61gamma
Drosophila_erecta	Seipin
Drosophila_erecta	Sema5c
Drosophila_erecta	Sep4
Drosophila_erecta	SerRS
Drosophila_erecta	Sfp24Bb
Drosophila_erecta	Sfp24Bc
Drosophila_erecta	Sfp24Bd
Drosophila_erecta	Sgf29
Drosophila_erecta	Sherpa
Drosophila_erecta	Sk2
Drosophila_erecta	SkpA
Drosophila_erecta	SmB
Drosophila_erecta	Smyd3
Drosophila_erecta	Smyd4-2
Drosophila_erecta	Snx6
Drosophila_erecta	Sod1
Drosophila_erecta	Sp212
Drosophila_erecta	Spc105R
Drosophila_erecta	Spn28Dc
Drosophila_erecta	Spn31A
Drosophila_erecta	Spn55B
Drosophila_erecta	Sprn
Drosophila_erecta	Sps2
Drosophila_erecta	Spt20
Drosophila_erecta	Spt7
Drosophila_erecta	Spx
Drosophila_erecta	Sr-CIV
Drosophila_erecta	Sra-1
Drosophila_erecta	Sras
Drosophila_erecta	Srp54
Drosophila_erecta	Srp54k
Drosophila_erecta	SsRbeta
Drosophila_erecta	Ssb-c31a
Drosophila_erecta	Ssrp
Drosophila_erecta	Start1
Drosophila_erecta	Strumpellin
Drosophila_erecta	Su(H)
Drosophila_erecta	Su(var)3-3
Drosophila_erecta	Su(z)12
Drosophila_erecta	Sucb
Drosophila_erecta	Sur
Drosophila_erecta	Surf4
Drosophila_erecta	Sym
Drosophila_erecta	Synj
Drosophila_erecta	Sytbeta
Drosophila_erecta	Syx17
Drosophila_erecta	Syx5
Drosophila_erecta	TAF1C-like
Drosophila_erecta	TBCD
Drosophila_erecta	TBPH
Drosophila_erecta	TM4SF
Drosophila_erecta	TTLL3B
Drosophila_erecta	Taf1
Drosophila_erecta	Taf10b
Drosophila_erecta	Taf4
Drosophila_erecta	Taf6
Drosophila_erecta	Taf7
Drosophila_erecta	Tango1
Drosophila_erecta	Tasp1
Drosophila_erecta	Tbp
Drosophila_erecta	Tdrd3
Drosophila_erecta	TfIIEbeta
Drosophila_erecta	Tg
Drosophila_erecta	Tgi
Drosophila_erecta	Thiolase
Drosophila_erecta	Tie
Drosophila_erecta	Tig
Drosophila_erecta	Tim17b1
Drosophila_erecta	Tip60
Drosophila_erecta	Tmhs
Drosophila_erecta	Toll-9
Drosophila_erecta	Tom40
Drosophila_erecta	Topors
Drosophila_erecta	Torsin
Drosophila_erecta	TotM
Drosophila_erecta	Tps1
Drosophila_erecta	Trax
Drosophila_erecta	Trissin
Drosophila_erecta	Trn
Drosophila_erecta	Trn-SR
Drosophila_erecta	Trs20
Drosophila_erecta	Trs33
Drosophila_erecta	Trxr-1
Drosophila_erecta	Try29F
Drosophila_erecta	Ts
Drosophila_erecta	Tsf1
Drosophila_erecta	Tsf2
Drosophila_erecta	Tsp
Drosophila_erecta	Tsp3A
Drosophila_erecta	Ttd14
Drosophila_erecta	TwdlV
Drosophila_erecta	TyrRS-m
Drosophila_erecta	U2af38
Drosophila_erecta	UQCR-6.4
Drosophila_erecta	UQCR-C1
Drosophila_erecta	Uba4
Drosophila_erecta	Ubc7
Drosophila_erecta	Ube3a
Drosophila_erecta	Ubi-p63E
Drosophila_erecta	Ubqn
Drosophila_erecta	Ubr3
Drosophila_erecta	Uch-L5
Drosophila_erecta	Ucp4A
Drosophila_erecta	Uev1A
Drosophila_erecta	Ugt86Dg
Drosophila_erecta	Ulp1
Drosophila_erecta	Upf2
Drosophila_erecta	Upf3
Drosophila_erecta	Uro
Drosophila_erecta	Usf
Drosophila_erecta	Usp14
Drosophila_erecta	Usp2
Drosophila_erecta	Usp39
Drosophila_erecta	Utx
Drosophila_erecta	VGlut
Drosophila_erecta	Vav
Drosophila_erecta	VhaAC39-1
Drosophila_erecta	VhaM9.7-a
Drosophila_erecta	VhaM9.7-b
Drosophila_erecta	VhaM9.7-c
Drosophila_erecta	VhaPPA1-2
Drosophila_erecta	Vm26Aa
Drosophila_erecta	Vm26Ab
Drosophila_erecta	Vm26Ac
Drosophila_erecta	Vps36
Drosophila_erecta	Vps37B
Drosophila_erecta	Vps4
Drosophila_erecta	Vps53
Drosophila_erecta	Vps54L
Drosophila_erecta	Vrp1
Drosophila_erecta	Wnk
Drosophila_erecta	X11L
Drosophila_erecta	Xbp1
Drosophila_erecta	Xpac
Drosophila_erecta	Xpd
Drosophila_erecta	Ykt6
Drosophila_erecta	Zip71B
Drosophila_erecta	Zip88E
Drosophila_erecta	Ziz
Drosophila_erecta	Zn72D
Drosophila_erecta	ZnT77C
Drosophila_erecta	Zw10
Drosophila_erecta	aay
Drosophila_erecta	ade3
Drosophila_erecta	adp
Drosophila_erecta	ago
Drosophila_erecta	agt
Drosophila_erecta	alpha-catenin-related
Drosophila_erecta	alpha4GT1
Drosophila_erecta	alphaCOP
Drosophila_erecta	aly
Drosophila_erecta	aph-1
Drosophila_erecta	ari-2
Drosophila_erecta	ase
Drosophila_erecta	asf1
Drosophila_erecta	ash1
Drosophila_erecta	ast
Drosophila_erecta	asun
Drosophila_erecta	beta-Spec
Drosophila_erecta	betaCOP
Drosophila_erecta	betaTry
Drosophila_erecta	betaggt-I
Drosophila_erecta	betaggt-II
Drosophila_erecta	blp
Drosophila_erecta	bma
Drosophila_erecta	bmm
Drosophila_erecta	botv
Drosophila_erecta	brk
Drosophila_erecta	brm
Drosophila_erecta	brn
Drosophila_erecta	brv3
Drosophila_erecta	btl
Drosophila_erecta	bw
Drosophila_erecta	byn
Drosophila_erecta	cact
Drosophila_erecta	capu
Drosophila_erecta	cep290
Drosophila_erecta	chas
Drosophila_erecta	cib
Drosophila_erecta	ck
Drosophila_erecta	cl
Drosophila_erecta	clt
Drosophila_erecta	cmb
Drosophila_erecta	cni
Drosophila_erecta	cnir
Drosophila_erecta	colt
Drosophila_erecta	comm2
Drosophila_erecta	corolla
Drosophila_erecta	crim
Drosophila_erecta	crn
Drosophila_erecta	crp
Drosophila_erecta	ctp
Drosophila_erecta	ctrip
Drosophila_erecta	cv-2
Drosophila_erecta	cv-d
Drosophila_erecta	cyc
Drosophila_erecta	cyp33
Drosophila_erecta	cyr
Drosophila_erecta	dany
Drosophila_erecta	dar1
Drosophila_erecta	defl
Drosophila_erecta	dgt3
Drosophila_erecta	dgt4
Drosophila_erecta	dib
Drosophila_erecta	dj
Drosophila_erecta	dod
Drosophila_erecta	dop
Drosophila_erecta	dos
Drosophila_erecta	dpr19
Drosophila_erecta	dpr20
Drosophila_erecta	dre4
Drosophila_erecta	dtn
Drosophila_erecta	dyl
Drosophila_erecta	e(y)3
Drosophila_erecta	eEF1delta
Drosophila_erecta	eIF-3p40
Drosophila_erecta	eIF-4a
Drosophila_erecta	eIF2B-beta
Drosophila_erecta	eIF2B-delta
Drosophila_erecta	eIF3-S8
Drosophila_erecta	eIF3-S9
Drosophila_erecta	eIF3ga
Drosophila_erecta	ea
Drosophila_erecta	ebd1
Drosophila_erecta	ebi
Drosophila_erecta	eff
Drosophila_erecta	egh
Drosophila_erecta	elg1
Drosophila_erecta	elgi
Drosophila_erecta	elm
Drosophila_erecta	ema
Drosophila_erecta	enok
Drosophila_erecta	ens
Drosophila_erecta	epsilonCOP
Drosophila_erecta	exu
Drosophila_erecta	fax
Drosophila_erecta	fd64A
Drosophila_erecta	fest
Drosophila_erecta	fliI
Drosophila_erecta	flr
Drosophila_erecta	frj
Drosophila_erecta	fs(1)K10
Drosophila_erecta	fs(1)M3
Drosophila_erecta	fs(1)h
Drosophila_erecta	ft
Drosophila_erecta	fusl
Drosophila_erecta	futsch
Drosophila_erecta	fwe
Drosophila_erecta	fzy
Drosophila_erecta	galla-2
Drosophila_erecta	gammaTub23C
Drosophila_erecta	gcm2
Drosophila_erecta	gek
Drosophila_erecta	ghi
Drosophila_erecta	gish
Drosophila_erecta	glob2
Drosophila_erecta	glu
Drosophila_erecta	gny
Drosophila_erecta	goe
Drosophila_erecta	grau
Drosophila_erecta	grk
Drosophila_erecta	gry
Drosophila_erecta	hale
Drosophila_erecta	hd
Drosophila_erecta	hdm
Drosophila_erecta	hfw
Drosophila_erecta	homer
Drosophila_erecta	hpo
Drosophila_erecta	htk
Drosophila_erecta	iav
Drosophila_erecta	ida
Drosophila_erecta	ifc
Drosophila_erecta	ihog
Drosophila_erecta	imd
Drosophila_erecta	in
Drosophila_erecta	inaD
Drosophila_erecta	ind
Drosophila_erecta	insv
Drosophila_erecta	isoQC
Drosophila_erecta	jvl
Drosophila_erecta	kek5
Drosophila_erecta	ken
Drosophila_erecta	kibra
Drosophila_erecta	kin17
Drosophila_erecta	ktub
Drosophila_erecta	kug
Drosophila_erecta	l(1)G0255
Drosophila_erecta	l(1)G0334
Drosophila_erecta	l(2)05714
Drosophila_erecta	l(2)SH0834
